7.3,0.27,0.39,6.70,0.0640,28,188,0.9958,3.29,0.30,9.7,5
7.6,0.32,0.36,1.60,0.0400,32,155,0.9930,3.23,0.52,11.3,6
5.0,0.33,0.16,1.50,0.0490,10,97,0.9917,3.48,0.44,10.7,6
9.7,0.24,0.45,1.20,0.0330,11,59,0.9926,2.74,0.47,10.8,6
8.0,0.28,0.42,7.10,0.0450,41,169,0.9959,3.17,0.43,10.6,5
8.2,0.37,0.36,1.00,0.0340,17,93,0.9906,3.04,0.32,11.7,8
8.0,0.61,0.38,12.10,0.3010,24,220,0.9993,2.94,0.48,9.2,5
7.2,0.26,0.44,7.10,0.0270,25,126,0.9930,3.02,0.34,11.1,8
8.2,0.37,0.36,1.00,0.0340,17,93,0.9906,3.04,0.32,11.7,8
6.4,0.23,0.33,1.15,0.0440,16,218,0.9920,3.33,0.44,11.0,6
5.9,0.40,0.32,6.00,0.0340,50,127,0.9920,3.51,0.58,12.5,7
7.6,0.28,0.39,1.20,0.0380,21,115,0.9940,3.16,0.67,10.0,6
8.0,0.28,0.42,7.10,0.0450,41,169,0.9959,3.17,0.43,10.6,5
7.2,0.23,0.39,2.30,0.0330,29,102,0.9908,3.26,0.54,12.3,7
6.8,0.32,0.37,3.40,0.0230,19,87,0.9902,3.14,0.53,12.7,6
7.2,0.23,0.39,2.30,0.0330,29,102,0.9908,3.26,0.54,12.3,7
6.9,0.18,0.38,6.50,0.0390,20,110,0.9943,3.10,0.42,10.5,5
9.4,0.26,0.53,1.20,0.0470,25,109,0.9921,3.23,0.28,12.5,6
8.3,0.33,0.42,1.15,0.0330,18,96,0.9911,3.20,0.32,12.4,3
7.3,0.29,0.30,13.00,0.0430,46,238,0.9986,3.06,0.41,8.7,6
7.9,0.41,0.37,4.50,0.0300,40,114,0.9920,3.17,0.54,12.4,7
7.9,0.44,0.37,5.85,0.0330,27,93,0.9920,3.16,0.54,12.6,7
7.7,0.39,0.30,5.20,0.0370,29,131,0.9943,3.38,0.44,11.0,6
7.7,0.26,0.31,1.30,0.0430,47,155,0.9937,3.42,0.50,10.1,6
7.8,0.32,0.31,1.70,0.0360,46,195,0.9930,3.03,0.48,10.5,5
6.8,0.32,0.37,3.40,0.0230,19,87,0.9902,3.14,0.53,12.7,6
7.3,0.24,0.39,3.60,0.0240,35,116,0.9928,3.17,0.51,10.9,5
7.1,0.44,0.37,2.70,0.0410,35,128,0.9896,3.07,0.43,13.5,7
10.3,0.25,0.48,2.20,0.0420,28,164,0.9980,3.19,0.59,9.7,5
7.9,0.14,0.28,1.80,0.0410,44,178,0.9954,3.45,0.43,9.2,6
7.4,0.18,0.42,2.10,0.0360,33,187,0.9938,3.40,0.41,10.6,7
8.1,0.43,0.42,6.60,0.0330,36,141,0.9918,2.98,0.39,13.3,7
7.1,0.44,0.37,2.70,0.0410,35,128,0.9896,3.07,0.43,13.5,7
6.4,0.26,0.22,5.10,0.0370,23,131,0.9944,3.29,0.32,10.1,5
8.0,0.66,0.72,17.55,0.0420,62,233,0.9999,2.92,0.68,9.4,4
8.0,0.20,0.40,5.20,0.0550,41,167,0.9953,3.18,0.40,10.6,7
7.2,0.21,0.34,1.10,0.0460,25,80,0.9920,3.25,0.40,11.3,6
7.2,0.18,0.31,1.10,0.0450,20,73,0.9925,3.32,0.40,10.8,7
8.4,0.57,0.44,10.70,0.0510,46,195,0.9981,3.15,0.51,10.4,5
5.3,0.26,0.23,5.15,0.0340,48,160,0.9952,3.82,0.51,10.5,7
5.7,0.25,0.33,1.10,0.0490,28,150,0.9927,3.13,0.42,9.3,5
5.6,0.25,0.32,1.10,0.0470,24,152,0.9927,3.12,0.42,9.3,6
7.3,0.25,0.41,1.80,0.0370,52,165,0.9911,3.29,0.39,12.2,7
7.0,0.16,0.73,1.00,0.1380,58,150,0.9936,3.08,0.30,9.2,5
6.4,0.22,0.34,1.80,0.0570,29,104,0.9959,3.81,0.57,10.3,6
7.3,0.18,0.65,1.40,0.0460,28,157,0.9946,3.33,0.62,9.4,6
6.4,0.17,0.27,6.70,0.0360,88,223,0.9948,3.28,0.35,10.2,6
6.9,0.29,0.16,6.80,0.0340,65,212,0.9955,3.08,0.39,9.0,6
6.2,0.21,0.38,6.80,0.0360,64,245,0.9951,3.06,0.36,9.3,6
6.4,0.23,0.30,7.10,0.0370,63,236,0.9952,3.06,0.34,9.2,6
7.3,0.19,0.68,1.50,0.0500,31,156,0.9946,3.32,0.64,9.4,6
7.3,0.18,0.65,1.40,0.0460,28,157,0.9946,3.33,0.62,9.4,6
9.6,0.29,0.46,1.45,0.0390,78,223,0.9944,2.92,0.46,9.5,6
7.2,0.14,0.35,1.20,0.0360,15,73,0.9938,3.46,0.39,9.9,5
6.9,0.31,0.34,7.40,0.0590,36,174,0.9963,3.46,0.62,11.1,7
7.5,0.28,0.34,4.20,0.0280,36,116,0.9910,2.99,0.41,12.3,8
8.0,0.22,0.42,14.60,0.0440,45,163,1.0003,3.21,0.69,8.6,7
7.6,0.31,0.29,10.50,0.0400,21,145,0.9966,3.04,0.35,9.4,5
8.4,0.35,0.56,13.80,0.0480,55,190,0.9993,3.07,0.58,9.4,6
8.0,0.22,0.42,14.60,0.0440,45,163,1.0003,3.21,0.69,8.6,7
8.1,0.50,0.47,1.10,0.0370,23,126,0.9938,3.21,0.42,10.9,5
7.0,0.39,0.31,5.30,0.1690,32,162,0.9965,3.20,0.48,9.4,5
8.1,0.50,0.47,1.10,0.0370,23,126,0.9938,3.21,0.42,10.9,5
8.4,0.35,0.56,13.80,0.0480,55,190,0.9993,3.07,0.58,9.4,6
6.2,0.22,0.27,1.50,0.0640,20,132,0.9938,3.22,0.46,9.2,6
8.0,0.22,0.42,14.60,0.0440,45,163,1.0003,3.21,0.69,8.6,7
7.6,0.31,0.29,10.50,0.0400,21,145,0.9966,3.04,0.35,9.4,5
7.0,0.24,0.36,4.90,0.0830,10,133,0.9942,3.33,0.37,10.8,6
6.6,0.27,0.30,1.90,0.0250,14,153,0.9928,3.29,0.62,10.5,6
7.8,0.16,0.41,1.70,0.0260,29,140,0.9910,3.02,0.78,12.5,6
7.7,0.27,0.34,1.80,0.0280,26,168,0.9911,2.99,0.48,12.1,7
7.4,0.31,0.74,10.70,0.0390,51,147,0.9977,3.02,0.43,8.7,5
8.0,0.45,0.36,8.80,0.0260,50,151,0.9927,3.07,0.25,12.7,8
7.7,0.27,0.34,1.80,0.0280,26,168,0.9911,2.99,0.48,12.1,7
7.8,0.16,0.41,1.70,0.0260,29,140,0.9910,3.02,0.78,12.5,6
6.6,0.16,0.29,1.80,0.0500,40,147,0.9912,3.06,0.44,11.4,7
8.3,0.21,0.40,1.60,0.0320,35,110,0.9907,3.02,0.60,12.9,7
7.2,0.32,0.33,1.40,0.0290,29,109,0.9902,3.15,0.51,12.8,7
6.6,0.16,0.30,1.60,0.0340,15,78,0.9920,3.38,0.44,11.2,6
8.4,0.16,0.33,1.50,0.0330,16,98,0.9940,3.14,0.42,9.7,6
7.5,0.23,0.32,9.20,0.0380,54,191,0.9966,3.04,0.56,9.7,6
6.2,0.17,0.30,1.10,0.0370,14,79,0.9930,3.50,0.54,10.3,6
6.9,0.39,0.22,4.30,0.0300,10,102,0.9930,3.00,0.87,11.6,4
6.9,0.41,0.22,4.20,0.0310,10,102,0.9930,3.00,0.86,11.6,4
7.5,0.23,0.32,9.20,0.0380,54,191,0.9966,3.04,0.56,9.7,6
7.5,0.38,0.33,5.00,0.0450,30,131,0.9942,3.32,0.44,10.9,6
7.3,0.42,0.38,6.80,0.0450,29,122,0.9925,3.19,0.37,12.6,7
7.3,0.34,0.39,5.20,0.0400,45,163,0.9925,3.30,0.47,12.4,6
7.8,0.23,0.28,4.75,0.0420,45,166,0.9928,2.96,0.40,11.5,5
9.0,0.25,0.38,5.90,0.0450,52,159,0.9950,2.93,0.35,10.2,6
6.9,0.20,0.40,7.70,0.0320,51,176,0.9939,3.22,0.27,11.4,5
7.4,0.19,0.42,6.40,0.0670,39,212,0.9958,3.30,0.33,9.6,6
8.2,0.20,0.36,8.10,0.0350,60,163,0.9952,3.05,0.30,10.3,6
8.0,0.59,0.71,17.35,0.0380,61,228,1.0000,2.95,0.75,9.3,5
7.9,0.14,0.45,1.80,0.0500,17,114,0.9948,3.33,0.49,10.7,7
6.8,0.24,0.40,1.80,0.0470,34,105,0.9900,3.13,0.49,12.8,8
9.7,0.14,0.59,1.50,0.0490,23,142,0.9958,2.98,0.62,9.5,5
9.2,0.15,0.68,1.60,0.0460,22,130,0.9948,3.02,0.45,10.4,6
9.4,0.17,0.55,1.60,0.0490,14,94,0.9949,3.02,0.61,10.3,6
5.2,0.37,0.08,13.50,0.0410,37,142,0.9970,3.46,0.39,9.9,6
6.3,0.23,0.22,3.75,0.0390,37,116,0.9927,3.23,0.50,10.7,6
9.6,0.25,0.54,1.30,0.0400,16,160,0.9938,2.94,0.43,10.5,5
9.2,0.32,0.42,1.30,0.0460,14,186,0.9949,3.08,0.48,9.6,5
6.4,0.31,0.40,6.20,0.0400,46,169,0.9953,3.15,0.46,9.3,6
8.1,0.20,0.36,9.70,0.0440,63,162,0.9970,3.10,0.46,10.0,6
7.9,0.26,0.26,2.00,0.0260,40,190,0.9932,3.04,0.39,11.2,6
7.0,0.15,0.34,1.40,0.0390,21,177,0.9927,3.32,0.62,10.8,5
6.4,0.15,0.31,1.10,0.0440,25,96,0.9932,3.54,0.51,10.3,6
6.4,0.25,0.53,6.60,0.0380,59,234,0.9955,3.03,0.42,8.8,5
7.6,0.19,0.42,1.50,0.0440,6,114,0.9914,3.04,0.74,12.8,6
7.3,0.43,0.37,4.60,0.0280,17,114,0.9910,3.23,0.43,13.2,6
5.1,0.31,0.30,0.90,0.0370,28,152,0.9920,3.54,0.56,10.1,6
6.2,0.20,0.26,1.70,0.0930,40,161,0.9924,3.44,0.66,11.0,5
6.9,0.16,0.35,1.30,0.0430,21,182,0.9927,3.25,0.62,10.8,6
7.7,0.32,0.48,2.30,0.0400,28,114,0.9911,3.20,0.52,12.8,7
6.5,0.22,0.72,6.80,0.0420,33,168,0.9958,3.12,0.36,9.2,6
6.8,0.26,0.33,1.50,0.0470,44,167,0.9928,3.12,0.44,10.5,6
5.2,0.37,0.33,1.20,0.0280,13,81,0.9902,3.37,0.38,11.7,6
8.4,0.19,0.43,2.10,0.0520,20,104,0.9940,2.85,0.46,9.5,5
8.3,0.21,0.41,2.20,0.0500,24,108,0.9940,2.85,0.45,9.5,5
6.8,0.15,0.32,8.80,0.0580,24,110,0.9972,3.40,0.40,8.8,6
7.9,0.16,0.64,17.00,0.0500,69,210,1.0004,3.15,0.51,9.3,7
7.8,0.21,0.39,1.80,0.0340,62,180,0.9910,3.09,0.75,12.6,8
9.0,0.24,0.50,1.20,0.0480,26,107,0.9918,3.21,0.34,12.4,6
5.7,0.21,0.24,2.30,0.0470,60,189,0.9950,3.65,0.72,10.1,6
7.8,0.29,0.36,7.00,0.0420,38,161,0.9941,3.26,0.37,11.2,8
6.7,0.18,0.30,6.40,0.0480,40,251,0.9956,3.29,0.52,10.0,5
6.7,0.18,0.30,6.40,0.0480,40,251,0.9956,3.29,0.52,10.0,5
8.4,0.58,0.27,12.15,0.0330,37,116,0.9959,2.99,0.39,10.8,6
7.2,0.16,0.32,0.80,0.0400,50,121,0.9922,3.27,0.33,10.0,6
7.6,0.54,0.23,2.00,0.0290,13,151,0.9931,3.04,0.33,10.4,5
8.4,0.58,0.27,12.15,0.0330,37,116,0.9959,2.99,0.39,10.8,6
6.6,0.25,0.31,12.40,0.0590,52,181,0.9984,3.51,0.47,9.8,6
7.3,0.23,0.37,1.90,0.0410,51,165,0.9908,3.26,0.40,12.2,8
7.3,0.39,0.37,1.10,0.0430,36,113,0.9910,3.39,0.48,12.7,8
7.0,0.46,0.39,6.20,0.0390,46,163,0.9928,3.21,0.35,12.2,7
8.2,0.35,0.40,6.30,0.0390,35,162,0.9936,3.15,0.34,11.9,7
7.8,0.29,0.36,7.00,0.0420,38,161,0.9941,3.26,0.37,11.2,8
9.2,0.35,0.39,0.90,0.0420,15,61,0.9924,2.96,0.28,10.4,4
8.0,0.57,0.39,3.90,0.0340,22,122,0.9917,3.29,0.67,12.8,7
6.5,0.37,0.33,3.90,0.0270,40,130,0.9906,3.28,0.39,12.7,7
5.7,0.21,0.24,2.30,0.0470,60,189,0.9950,3.65,0.72,10.1,6
6.7,0.18,0.30,6.40,0.0480,40,251,0.9956,3.29,0.52,10.0,5
7.8,0.13,0.30,1.80,0.0400,43,179,0.9955,3.43,0.41,9.0,5
7.6,0.19,0.41,1.10,0.0400,38,143,0.9907,2.92,0.42,11.4,5
7.3,0.22,0.41,15.40,0.0500,55,191,1.0000,3.32,0.59,8.9,6
6.3,0.29,0.40,6.50,0.0390,43,167,0.9953,3.15,0.44,9.3,6
6.8,0.35,0.32,2.40,0.0480,35,103,0.9911,3.28,0.46,12.0,8
6.5,0.19,0.32,1.40,0.0400,31,132,0.9922,3.36,0.54,10.8,7
6.2,0.12,0.26,5.70,0.0440,56,158,0.9951,3.52,0.37,10.5,6
6.0,0.13,0.28,5.70,0.0380,56,190,0.9948,3.59,0.43,10.6,7
6.4,0.25,0.33,1.40,0.0400,42,115,0.9906,3.19,0.48,11.3,7
6.9,0.32,0.16,1.40,0.0510,15,96,0.9940,3.22,0.38,9.5,4
7.6,0.19,0.41,1.10,0.0400,38,143,0.9907,2.92,0.42,11.4,5
6.7,0.13,0.28,1.20,0.0460,35,140,0.9927,3.33,0.33,10.1,7
7.0,0.14,0.41,0.90,0.0370,22,95,0.9914,3.25,0.43,10.9,6
7.6,0.27,0.24,3.80,0.0580,19,115,0.9958,3.15,0.45,8.9,5
7.3,0.22,0.41,15.40,0.0500,55,191,1.0000,3.32,0.59,8.9,6
7.4,0.64,0.47,14.15,0.1680,42,185,0.9984,2.90,0.49,9.3,5
7.6,0.28,0.39,1.90,0.0520,23,116,0.9941,3.25,0.40,10.4,6
8.3,0.26,0.41,9.20,0.0420,41,162,0.9944,3.10,0.38,12.0,7
10.7,0.22,0.56,8.20,0.0440,37,181,0.9980,2.87,0.68,9.5,6
10.7,0.22,0.56,8.20,0.0440,37,181,0.9980,2.87,0.68,9.5,6
6.9,0.23,0.34,2.70,0.0320,24,121,0.9902,3.14,0.38,12.4,7
6.2,0.30,0.32,1.70,0.0320,30,130,0.9911,3.28,0.41,11.2,7
6.9,0.27,0.41,1.70,0.0470,6,134,0.9929,3.15,0.69,11.4,6
6.9,0.28,0.41,1.70,0.0500,10,136,0.9930,3.16,0.71,11.4,6
6.9,0.28,0.30,1.60,0.0470,46,132,0.9918,3.35,0.38,11.1,7
6.9,0.46,0.20,0.90,0.0540,5,126,0.9920,3.10,0.42,10.4,6
6.9,0.38,0.32,8.50,0.0440,36,152,0.9932,3.38,0.35,12.0,7
5.7,0.43,0.30,5.70,0.0390,24,98,0.9920,3.54,0.61,12.3,7
6.6,0.56,0.16,3.10,0.0450,28,92,0.9940,3.12,0.35,9.1,6
7.1,0.36,0.56,1.30,0.0460,25,102,0.9923,3.24,0.33,10.5,6
6.8,0.23,0.40,1.60,0.0470,5,133,0.9930,3.23,0.70,11.4,6
6.2,0.33,0.29,1.30,0.0420,26,138,0.9956,3.77,0.64,9.5,5
5.6,0.49,0.13,4.50,0.0390,17,116,0.9907,3.42,0.90,13.7,7
6.6,0.42,0.33,2.80,0.0340,15,85,0.9900,3.28,0.51,13.4,6
7.3,0.18,0.29,1.20,0.0440,12,143,0.9918,3.20,0.48,11.3,7
8.1,0.19,0.40,0.90,0.0370,73,180,0.9926,3.06,0.34,10.0,6
5.9,0.19,0.26,7.40,0.0340,33,123,0.9950,3.49,0.42,10.1,6
6.2,0.16,0.47,1.40,0.0290,23,81,0.9900,3.26,0.42,12.2,6
6.6,0.42,0.33,2.80,0.0340,15,85,0.9900,3.28,0.51,13.4,6
5.7,0.14,0.30,4.60,0.0420,19,101,0.9946,3.31,0.42,9.3,6
5.6,0.49,0.13,4.50,0.0390,17,116,0.9907,3.42,0.90,13.7,7
6.9,0.19,0.33,1.60,0.0390,27,98,0.9898,3.09,0.46,12.3,7
7.3,0.18,0.29,1.20,0.0440,12,143,0.9918,3.20,0.48,11.3,7
7.3,0.25,0.36,13.10,0.0500,35,200,0.9986,3.04,0.46,8.9,7
7.3,0.25,0.36,13.10,0.0500,35,200,0.9986,3.04,0.46,8.9,7
7.0,0.20,0.34,5.70,0.0350,32,83,0.9928,3.19,0.46,11.5,6
7.3,0.25,0.36,13.10,0.0500,35,200,0.9986,3.04,0.46,8.9,7
6.3,0.67,0.48,12.60,0.0520,57,222,0.9979,3.17,0.52,9.3,6
7.4,0.40,0.29,5.40,0.0440,31,122,0.9940,3.30,0.50,11.1,8
7.1,0.26,0.31,2.20,0.0440,29,128,0.9937,3.34,0.64,10.9,8
9.0,0.31,0.48,6.60,0.0430,11,73,0.9938,2.90,0.38,11.6,5
6.3,0.39,0.24,6.90,0.0690,9,117,0.9942,3.15,0.35,10.2,4
8.2,0.22,0.36,6.80,0.0340,12,90,0.9944,3.01,0.38,10.5,8
7.1,0.19,0.28,3.60,0.0330,16,78,0.9930,2.91,0.78,11.4,6
7.3,0.25,0.36,13.10,0.0500,35,200,0.9986,3.04,0.46,8.9,7
7.9,0.20,0.34,1.20,0.0400,29,118,0.9932,3.14,0.41,10.6,6
7.1,0.26,0.32,5.90,0.0370,39,97,0.9934,3.31,0.40,11.6,6
7.0,0.20,0.34,5.70,0.0350,32,83,0.9928,3.19,0.46,11.5,6
6.9,0.30,0.33,4.10,0.0350,26,155,0.9925,3.25,0.79,12.3,8
8.1,0.29,0.49,7.10,0.0420,22,124,0.9944,3.14,0.41,10.8,6
5.8,0.17,0.30,1.40,0.0370,55,130,0.9909,3.29,0.38,11.3,6
5.9,0.42,0.02,0.80,0.0380,22,63,0.9932,3.36,0.36,9.3,5
6.6,0.23,0.26,1.30,0.0450,16,128,0.9934,3.36,0.60,10.0,6
8.6,0.55,0.35,15.55,0.0570,36,367,1.0001,3.04,0.63,11.0,3
6.9,0.35,0.74,1.00,0.0440,18,132,0.9920,3.13,0.55,10.2,5
7.6,0.14,0.74,1.60,0.0400,27,103,0.9916,3.07,0.40,10.8,7
9.2,0.28,0.49,11.80,0.0420,29,137,0.9980,3.10,0.34,10.1,4
6.2,0.18,0.49,4.50,0.0470,17,90,0.9919,3.27,0.37,11.6,6
5.3,0.17,0.24,1.10,0.0510,25,105,0.9925,3.32,0.47,9.1,5
9.8,0.25,0.74,10.00,0.0560,36,225,0.9977,3.06,0.43,10.0,4
8.1,0.29,0.49,7.10,0.0420,22,124,0.9944,3.14,0.41,10.8,6
6.8,0.22,0.49,0.90,0.0520,26,128,0.9910,3.25,0.35,11.4,6
7.2,0.22,0.49,1.00,0.0450,34,140,0.9900,3.05,0.34,12.7,6
7.4,0.25,0.49,1.10,0.0420,35,156,0.9917,3.13,0.55,11.3,5
8.2,0.18,0.49,1.10,0.0330,28,81,0.9923,3.00,0.68,10.4,7
6.1,0.22,0.49,1.50,0.0510,18,87,0.9928,3.30,0.46,9.6,5
7.0,0.39,0.24,1.00,0.0480,8,119,0.9923,3.00,0.31,10.1,4
6.1,0.22,0.49,1.50,0.0510,18,87,0.9928,3.30,0.46,9.6,5
6.5,0.36,0.49,2.90,0.0300,16,94,0.9902,3.10,0.49,12.1,7
7.1,0.29,0.49,1.20,0.0310,32,99,0.9893,3.07,0.33,12.2,6
7.4,0.25,0.49,1.10,0.0420,35,156,0.9917,3.13,0.55,11.3,5
6.9,0.23,0.24,14.20,0.0530,19,94,0.9982,3.17,0.50,9.6,5
8.5,0.56,0.74,17.85,0.0510,51,243,1.0005,2.99,0.70,9.2,5
8.2,0.18,0.49,1.10,0.0330,28,81,0.9923,3.00,0.68,10.4,7
6.3,0.23,0.49,7.10,0.0500,67,210,0.9951,3.23,0.34,9.5,5
6.1,0.25,0.49,7.60,0.0520,67,226,0.9956,3.16,0.47,8.9,5
7.2,0.26,0.74,13.60,0.0500,56,162,0.9980,3.03,0.44,8.8,5
7.2,0.31,0.24,1.40,0.0570,17,117,0.9928,3.16,0.35,10.5,5
8.0,0.25,0.49,1.20,0.0610,27,117,0.9938,3.08,0.34,9.4,5
7.0,0.18,0.49,5.30,0.0400,34,125,0.9914,3.24,0.40,12.2,6
7.8,0.43,0.49,13.00,0.0330,37,158,0.9955,3.14,0.35,11.3,6
8.3,0.20,0.74,4.45,0.0440,33,130,0.9924,3.25,0.42,12.2,6
6.3,0.27,0.49,1.20,0.0630,35,92,0.9911,3.38,0.42,12.2,6
7.4,0.16,0.49,1.20,0.0550,18,150,0.9917,3.23,0.47,11.2,6
7.4,0.16,0.49,1.20,0.0550,18,150,0.9917,3.23,0.47,11.2,6
6.9,0.19,0.49,6.60,0.0360,49,172,0.9932,3.20,0.27,11.5,6
7.8,0.43,0.49,13.00,0.0330,37,158,0.9955,3.14,0.35,11.3,6
7.2,0.40,0.49,1.10,0.0480,11,138,0.9929,3.01,0.42,9.3,5
7.8,0.43,0.49,13.00,0.0330,37,158,0.9955,3.14,0.35,11.3,6
7.6,0.52,0.49,14.00,0.0340,37,156,0.9958,3.14,0.38,11.8,7
8.3,0.21,0.49,19.80,0.0540,50,231,1.0012,2.99,0.54,9.2,5
6.9,0.34,0.74,11.20,0.0690,44,150,0.9968,3.00,0.81,9.2,5
6.3,0.27,0.49,1.20,0.0630,35,92,0.9911,3.38,0.42,12.2,6
8.3,0.20,0.74,4.45,0.0440,33,130,0.9924,3.25,0.42,12.2,6
7.1,0.22,0.74,2.70,0.0440,42,144,0.9910,3.31,0.41,12.2,6
7.9,0.11,0.49,4.50,0.0480,27,133,0.9946,3.24,0.42,10.6,6
8.5,0.17,0.74,3.60,0.0500,29,128,0.9928,3.28,0.40,12.4,6
6.4,0.15,0.49,5.40,0.0480,54,164,0.9946,3.56,0.44,10.8,6
7.4,0.16,0.49,1.20,0.0550,18,150,0.9917,3.23,0.47,11.2,6
8.3,0.19,0.49,1.20,0.0510,11,137,0.9918,3.06,0.46,11.0,6
8.0,0.44,0.49,9.10,0.0310,46,151,0.9926,3.16,0.27,12.7,8
7.0,0.20,0.74,0.80,0.0440,19,163,0.9931,3.46,0.53,10.2,5
6.9,0.19,0.49,6.60,0.0360,49,172,0.9932,3.20,0.27,11.5,6
7.1,0.25,0.49,3.00,0.0300,30,96,0.9903,3.13,0.39,12.3,7
6.5,0.24,0.24,1.60,0.0460,15,60,0.9928,3.19,0.39,9.8,5
7.2,0.40,0.49,1.10,0.0480,11,138,0.9929,3.01,0.42,9.3,5
7.6,0.52,0.49,14.00,0.0340,37,156,0.9958,3.14,0.38,11.8,7
7.8,0.43,0.49,13.00,0.0330,37,158,0.9955,3.14,0.35,11.3,6
7.8,0.21,0.49,1.35,0.0520,6,48,0.9911,3.15,0.28,11.4,5
7.0,0.20,0.49,5.90,0.0380,39,128,0.9938,3.21,0.48,10.8,6
6.9,0.25,0.24,3.60,0.0570,13,85,0.9942,2.99,0.48,9.5,4
7.2,0.08,0.49,1.30,0.0500,18,148,0.9945,3.46,0.44,10.2,6
7.1,0.85,0.49,8.70,0.0280,40,184,0.9962,3.22,0.36,10.7,5
7.6,0.51,0.24,1.20,0.0400,10,104,0.9920,3.05,0.29,10.8,6
7.9,0.22,0.24,4.60,0.0440,39,159,0.9927,2.99,0.28,11.5,6
7.7,0.16,0.49,2.00,0.0560,20,124,0.9948,3.32,0.49,10.7,6
7.2,0.08,0.49,1.30,0.0500,18,148,0.9945,3.46,0.44,10.2,6
6.6,0.25,0.24,1.70,0.0480,26,124,0.9942,3.37,0.60,10.1,6
6.7,0.16,0.49,2.40,0.0460,57,187,0.9952,3.62,0.81,10.4,6
6.9,0.25,0.24,3.60,0.0570,13,85,0.9942,2.99,0.48,9.5,4
7.5,0.32,0.24,4.60,0.0530,8,134,0.9958,3.14,0.50,9.1,3
7.4,0.28,0.49,1.50,0.0340,20,126,0.9918,2.98,0.39,10.6,6
6.2,0.15,0.49,0.90,0.0330,17,51,0.9932,3.30,0.70,9.4,6
6.7,0.25,0.74,19.40,0.0540,44,169,1.0004,3.51,0.45,9.8,6
6.5,0.26,0.74,13.30,0.0440,68,224,0.9972,3.18,0.54,9.5,6
7.9,0.16,0.74,17.85,0.0370,52,187,0.9998,2.99,0.41,9.3,5
5.6,0.19,0.49,1.10,0.0300,28,117,0.9918,3.55,0.45,10.3,6
7.5,0.20,0.49,1.30,0.0310,8,97,0.9918,3.06,0.62,11.1,5
8.0,0.30,0.49,9.40,0.0460,47,188,0.9964,3.14,0.48,10.0,5
8.0,0.34,0.49,9.00,0.0330,39,180,0.9936,3.13,0.38,12.3,8
7.7,0.35,0.49,8.65,0.0330,42,186,0.9931,3.14,0.38,12.4,8
7.6,0.29,0.49,9.60,0.0300,45,197,0.9938,3.13,0.38,12.3,7
6.7,0.62,0.24,1.10,0.0390,6,62,0.9934,3.41,0.32,10.4,5
6.8,0.27,0.49,1.20,0.0440,35,126,0.9900,3.13,0.48,12.1,7
7.7,0.27,0.49,1.80,0.0410,23,86,0.9914,3.16,0.42,12.5,6
6.7,0.51,0.24,2.10,0.0430,14,155,0.9904,3.22,0.60,13.0,6
7.4,0.19,0.49,9.30,0.0300,26,132,0.9940,2.99,0.32,11.0,7
8.3,0.20,0.49,1.70,0.0400,34,169,0.9938,3.05,0.37,10.1,5
6.6,0.30,0.24,1.20,0.0340,17,121,0.9933,3.13,0.36,9.2,5
6.8,0.36,0.24,4.60,0.0390,24,124,0.9909,3.27,0.34,12.6,7
7.0,0.17,0.74,12.80,0.0450,24,126,0.9942,3.26,0.38,12.2,8
9.2,0.18,0.49,1.50,0.0410,39,130,0.9945,3.04,0.49,9.8,7
8.1,0.20,0.49,8.10,0.0510,51,205,0.9954,3.10,0.52,11.0,6
7.8,0.26,0.74,7.50,0.0440,59,160,0.9960,3.22,0.64,10.0,6
6.8,0.21,0.49,14.50,0.0600,50,170,0.9991,3.55,0.44,9.8,6
7.9,0.20,0.49,1.60,0.0530,15,144,0.9930,3.16,0.47,10.5,5
8.0,0.18,0.49,1.80,0.0610,10,145,0.9942,3.23,0.48,10.0,5
8.8,0.23,0.74,3.20,0.0420,15,126,0.9934,3.02,0.51,11.2,6
7.3,0.22,0.49,9.40,0.0340,29,134,0.9939,2.99,0.32,11.0,7
7.3,0.22,0.49,9.90,0.0310,48,161,0.9937,3.01,0.28,11.2,6
7.4,0.19,0.49,9.30,0.0300,26,132,0.9940,2.99,0.32,11.0,7
7.3,0.16,0.49,1.30,0.0390,34,136,0.9926,3.14,0.77,10.5,6
8.2,0.22,0.49,9.60,0.0370,53,154,0.9951,3.02,0.33,10.6,6
8.2,0.24,0.49,9.30,0.0380,52,163,0.9952,3.02,0.33,10.6,6
8.4,0.23,0.49,7.80,0.0350,22,95,0.9935,3.04,0.34,12.0,6
8.3,0.20,0.49,1.70,0.0400,34,169,0.9938,3.05,0.37,10.1,5
8.3,0.20,0.49,1.70,0.0380,38,167,0.9939,3.05,0.37,10.1,6
6.6,0.30,0.24,1.20,0.0340,17,121,0.9933,3.13,0.36,9.2,5
6.9,0.21,0.49,1.40,0.0410,15,164,0.9927,3.25,0.63,11.0,5
8.0,0.25,0.49,9.00,0.0440,31,185,0.9980,3.34,0.49,10.0,6
6.6,0.21,0.49,18.15,0.0420,41,158,0.9997,3.28,0.39,8.7,6
7.2,0.27,0.74,12.50,0.0370,47,156,0.9981,3.04,0.44,8.7,5
14.2,0.27,0.49,1.10,0.0370,33,156,0.9920,3.15,0.54,11.1,6
7.9,0.28,0.49,7.70,0.0450,48,195,0.9954,3.04,0.55,11.0,6
7.4,0.27,0.49,1.10,0.0370,33,156,0.9920,3.15,0.54,11.1,6
